Task ID,Supplier ID,Cost
22/07/2021,S18,0.360944296
22/07/2021,S56,0.361379874
22/07/2021,S14,0.361951922
22/07/2021,S40,0.36215934
22/07/2021,S23,0.362885377
22/07/2021,S26,0.363861939
22/07/2021,S27,0.365637896
22/07/2021,S4,0.365862106
22/07/2021,S33,0.365894536
22/07/2021,S15,0.365907491
30/08/2021,S29,0.390569622
30/08/2021,S27,0.394194911
30/08/2021,S15,0.394653058
30/08/2021,S34,0.40230572
30/08/2021,S1,0.403974502
30/08/2021,S56,0.407170005
30/08/2021,S33,0.407749508
30/08/2021,S51,0.408899082
30/08/2021,S36,0.41058965
30/08/2021,S24,0.412738836
30/08/2021,S39,0.414329317
30/08/2021,S50,0.414763586
30/08/2021,S17,0.415638102
30/08/2021,S64,0.419703779
30/08/2021,S52,0.421150818
30/08/2021,S37,0.421180321
30/08/2021,S31,0.422189937
30/08/2021,S20,0.422856798
30/08/2021,S8,0.42313293
30/08/2021,S32,0.423905992
09/09/2021,S14,0.399686057
09/09/2021,S48,0.402267593
09/09/2021,S57,0.402404759
09/09/2021,S35,0.402580783
09/09/2021,S24,0.407335753
09/09/2021,S56,0.408651402
09/09/2021,S18,0.410317865
09/09/2021,S11,0.410674933
09/09/2021,S37,0.410941898
09/09/2021,S23,0.41121587
09/09/2021,S41,0.415500868
09/09/2021,S54,0.41573288
09/09/2021,S9,0.415960624
09/09/2021,S52,0.416359719
09/09/2021,S36,0.418310023
09/09/2021,S40,0.422330461
09/09/2021,S1,0.422942078
09/09/2021,S5,0.424394836
09/09/2021,S13,0.424675561
09/09/2021,S46,0.426139774
14/09/2021,S56,0.365666811
14/09/2021,S6,0.374947994
14/09/2021,S52,0.37616917
14/09/2021,S43,0.377655931
14/09/2021,S34,0.383076345
14/09/2021,S19,0.384751151
14/09/2021,S55,0.385474625
14/09/2021,S27,0.388427016
14/09/2021,S64,0.389442263
14/09/2021,S57,0.391363578
14/09/2021,S39,0.39656606
14/09/2021,S28,0.398201687
14/09/2021,S59,0.400349229
14/09/2021,S50,0.400362802
14/09/2021,S53,0.401502539
14/09/2021,S48,0.402123409
14/09/2021,S17,0.404112814
14/09/2021,S21,0.404252382
14/09/2021,S62,0.404694099
14/09/2021,S41,0.405105845
17/09/2021,S56,0.390111028
17/09/2021,S15,0.401996299
17/09/2021,S28,0.402542299
17/09/2021,S11,0.402730007
17/09/2021,S14,0.407132399
17/09/2021,S51,0.408397787
17/09/2021,S30,0.409546788
17/09/2021,S4,0.409713652
17/09/2021,S40,0.411073037
17/09/2021,S26,0.414353331
17/09/2021,S64,0.415179504
17/09/2021,S46,0.415768316
17/09/2021,S53,0.416946393
17/09/2021,S41,0.417358907
17/09/2021,S8,0.41779133
17/09/2021,S54,0.418893074
17/09/2021,S29,0.41921552
17/09/2021,S52,0.42078828
17/09/2021,S35,0.42133836
17/09/2021,S33,0.421432022
20/09/2021,S28,0.415949119
20/09/2021,S30,0.429933732
20/09/2021,S48,0.431506817
20/09/2021,S52,0.440257938
20/09/2021,S11,0.442525066
20/09/2021,S14,0.443381845
20/09/2021,S13,0.443654669
20/09/2021,S64,0.443937974
20/09/2021,S6,0.446467983
20/09/2021,S32,0.44652368
20/09/2021,S41,0.447031892
20/09/2021,S44,0.447598477
20/09/2021,S56,0.450475419
20/09/2021,S37,0.452180055
20/09/2021,S59,0.453061446
20/09/2021,S43,0.453773443
20/09/2021,S46,0.455551643
20/09/2021,S7,0.455688709
20/09/2021,S23,0.455814111
20/09/2021,S42,0.4559422
21/09/2021,S9,0.419387278
21/09/2021,S28,0.42304638
21/09/2021,S37,0.428099506
21/09/2021,S38,0.434282842
21/09/2021,S14,0.435098068
21/09/2021,S42,0.435305695
21/09/2021,S45,0.437367146
21/09/2021,S35,0.439434564
21/09/2021,S10,0.439793694
21/09/2021,S26,0.440827631
21/09/2021,S8,0.4409435
21/09/2021,S16,0.441018255
21/09/2021,S54,0.441046889
21/09/2021,S62,0.441307899
21/09/2021,S25,0.442927648
21/09/2021,S5,0.442972056
21/09/2021,S4,0.443974582
21/09/2021,S47,0.444895816
21/09/2021,S48,0.445780766
21/09/2021,S33,0.446415567
22/09/2021,S46,0.383797415
22/09/2021,S15,0.391370419
22/09/2021,S55,0.392992117
22/09/2021,S59,0.393619594
22/09/2021,S56,0.394270037
22/09/2021,S40,0.399071114
22/09/2021,S19,0.399475785
22/09/2021,S5,0.399503389
22/09/2021,S22,0.399621016
22/09/2021,S50,0.400563156
22/09/2021,S30,0.402141924
22/09/2021,S64,0.402756197
22/09/2021,S34,0.403268728
22/09/2021,S32,0.403610342
22/09/2021,S37,0.405037484
22/09/2021,S49,0.405075288
22/09/2021,S54,0.405693322
22/09/2021,S36,0.405751466
22/09/2021,S39,0.406375583
22/09/2021,S14,0.408124623
23/09/2021,S8,0.366016929
23/09/2021,S13,0.367757975
23/09/2021,S51,0.369337304
23/09/2021,S40,0.373696456
23/09/2021,S33,0.374385673
23/09/2021,S30,0.374537142
23/09/2021,S29,0.375439055
23/09/2021,S55,0.378572422
23/09/2021,S18,0.379190366
23/09/2021,S17,0.379853738
23/09/2021,S43,0.380911446
23/09/2021,S22,0.381369212
23/09/2021,S42,0.382348454
23/09/2021,S45,0.383462227
23/09/2021,S47,0.383547533
23/09/2021,S5,0.386294933
23/09/2021,S56,0.386381101
23/09/2021,S61,0.386991245
23/09/2021,S59,0.38860755
23/09/2021,S34,0.390724257
24/09/2021,S31,0.363861907
24/09/2021,S34,0.366116182
24/09/2021,S52,0.367705345
24/09/2021,S41,0.368298882
24/09/2021,S54,0.369324641
24/09/2021,S58,0.371912955
24/09/2021,S61,0.375076788
24/09/2021,S42,0.375980331
24/09/2021,S37,0.376548497
24/09/2021,S15,0.377400591
24/09/2021,S33,0.377920406
24/09/2021,S22,0.378762074
24/09/2021,S11,0.37963479
24/09/2021,S7,0.380517456
24/09/2021,S19,0.381207307
24/09/2021,S32,0.382395467
24/09/2021,S51,0.383485005
24/09/2021,S48,0.38493858
24/09/2021,S4,0.385026767
24/09/2021,S40,0.385599111
27/09/2021,S27,0.409227687
27/09/2021,S5,0.409252069
27/09/2021,S38,0.411266378
27/09/2021,S59,0.411521187
27/09/2021,S48,0.414799757
27/09/2021,S41,0.41589297
27/09/2021,S13,0.418787368
27/09/2021,S33,0.419126498
27/09/2021,S63,0.420239026
27/09/2021,S39,0.420290151
27/09/2021,S32,0.423712796
27/09/2021,S54,0.424674887
27/09/2021,S42,0.425452076
27/09/2021,S15,0.427889891
27/09/2021,S55,0.429094981
27/09/2021,S37,0.429486388
27/09/2021,S61,0.429584581
27/09/2021,S51,0.43139034
27/09/2021,S34,0.434281801
27/09/2021,S60,0.435781504
28/09/2021,S12,0.396763882
28/09/2021,S33,0.401922994
28/09/2021,S61,0.404644189
28/09/2021,S16,0.406577234
28/09/2021,S59,0.410864671
28/09/2021,S10,0.412368621
28/09/2021,S54,0.412869304
28/09/2021,S60,0.413271903
28/09/2021,S34,0.413798246
28/09/2021,S52,0.414540161
28/09/2021,S49,0.418209119
28/09/2021,S17,0.418720855
28/09/2021,S30,0.41908356
28/09/2021,S29,0.420575769
28/09/2021,S46,0.42350075
28/09/2021,S27,0.424864136
28/09/2021,S37,0.425036353
28/09/2021,S55,0.426430945
28/09/2021,S44,0.426711986
28/09/2021,S13,0.427549886
29/09/2021,S51,0.411951329
29/09/2021,S23,0.418585702
29/09/2021,S41,0.421646147
29/09/2021,S15,0.427329328
29/09/2021,S33,0.429676012
29/09/2021,S9,0.430193593
29/09/2021,S5,0.432566157
29/09/2021,S64,0.433451345
29/09/2021,S48,0.434738855
29/09/2021,S54,0.436485603
29/09/2021,S16,0.438428497
29/09/2021,S40,0.439958422
29/09/2021,S26,0.440754991
29/09/2021,S52,0.440888941
29/09/2021,S34,0.441086275
29/09/2021,S30,0.441437094
29/09/2021,S29,0.443881686
29/09/2021,S22,0.44460471
29/09/2021,S55,0.445495896
29/09/2021,S56,0.445533041
30/09/2021,S1,0.399788002
30/09/2021,S28,0.403812468
30/09/2021,S35,0.409530382
30/09/2021,S17,0.415574065
30/09/2021,S14,0.416058148
30/09/2021,S50,0.416303559
30/09/2021,S41,0.416723167
30/09/2021,S39,0.417988726
30/09/2021,S7,0.419695821
30/09/2021,S64,0.422181715
30/09/2021,S30,0.422266636
30/09/2021,S5,0.422818096
30/09/2021,S22,0.423024043
30/09/2021,S24,0.423222003
30/09/2021,S11,0.424157808
30/09/2021,S16,0.425173149
30/09/2021,S13,0.42662363
30/09/2021,S32,0.426819923
30/09/2021,S15,0.426997154
30/09/2021,S37,0.427136574
11/10/2021,S58,0.404847998
11/10/2021,S11,0.405165661
11/10/2021,S28,0.407055793
11/10/2021,S12,0.407189825
11/10/2021,S33,0.40728456
11/10/2021,S48,0.408368312
11/10/2021,S34,0.410023439
11/10/2021,S59,0.410715747
11/10/2021,S9,0.412041389
11/10/2021,S23,0.412948407
11/10/2021,S56,0.41336445
11/10/2021,S57,0.413527771
11/10/2021,S32,0.414125052
11/10/2021,S37,0.414173603
11/10/2021,S49,0.414695059
11/10/2021,S36,0.416339045
11/10/2021,S51,0.416469157
11/10/2021,S20,0.416489432
11/10/2021,S22,0.416680539
11/10/2021,S64,0.417079297
13/10/2021,S59,0.447932784
13/10/2021,S16,0.458947453
13/10/2021,S50,0.459323731
13/10/2021,S46,0.463792763
13/10/2021,S33,0.466776979
13/10/2021,S34,0.469049272
13/10/2021,S53,0.46917769
13/10/2021,S30,0.470322647
13/10/2021,S63,0.470784822
13/10/2021,S15,0.471830319
13/10/2021,S13,0.473050617
13/10/2021,S48,0.473129088
13/10/2021,S19,0.47387995
13/10/2021,S42,0.474285268
13/10/2021,S54,0.474336152
13/10/2021,S56,0.47441058
13/10/2021,S41,0.476021631
13/10/2021,S12,0.476228136
13/10/2021,S23,0.477214204
13/10/2021,S62,0.478687012
14/10/2021,S11,0.444910066
14/10/2021,S38,0.448316055
14/10/2021,S22,0.448751963
14/10/2021,S15,0.45180045
14/10/2021,S40,0.453753069
14/10/2021,S45,0.454013786
14/10/2021,S42,0.459682058
14/10/2021,S59,0.462954992
14/10/2021,S30,0.464610899
14/10/2021,S24,0.465619112
14/10/2021,S37,0.467144345
14/10/2021,S39,0.470996976
14/10/2021,S13,0.471397568
14/10/2021,S16,0.472154558
14/10/2021,S20,0.472583355
14/10/2021,S48,0.473236668
14/10/2021,S19,0.475812008
14/10/2021,S34,0.475900608
14/10/2021,S56,0.476382942
14/10/2021,S50,0.477299499
15/10/2021,S51,0.416430909
15/10/2021,S9,0.419867489
15/10/2021,S48,0.427983886
15/10/2021,S33,0.429163699
15/10/2021,S64,0.433059603
15/10/2021,S47,0.440280849
15/10/2021,S27,0.444922795
15/10/2021,S19,0.446124649
15/10/2021,S56,0.446413611
15/10/2021,S39,0.447381896
15/10/2021,S46,0.449024113
15/10/2021,S49,0.449514124
15/10/2021,S6,0.449960758
15/10/2021,S50,0.450010869
15/10/2021,S34,0.450472607
15/10/2021,S42,0.450851312
15/10/2021,S59,0.452110791
15/10/2021,S13,0.453956932
15/10/2021,S24,0.454724418
15/10/2021,S21,0.454875264
18/10/2021,S54,0.472924056
18/10/2021,S50,0.482708164
18/10/2021,S27,0.489224916
18/10/2021,S29,0.495556476
18/10/2021,S57,0.500836147
18/10/2021,S33,0.501626614
18/10/2021,S47,0.502000039
18/10/2021,S10,0.502788063
18/10/2021,S62,0.503109511
18/10/2021,S39,0.503165257
18/10/2021,S15,0.503903855
18/10/2021,S60,0.506002156
18/10/2021,S24,0.506131182
18/10/2021,S19,0.506373806
18/10/2021,S42,0.506515287
18/10/2021,S16,0.507767108
18/10/2021,S34,0.509678148
18/10/2021,S22,0.509908922
18/10/2021,S28,0.510379643
18/10/2021,S53,0.510536312
19/10/2021,S10,0.432945207
19/10/2021,S27,0.444685772
19/10/2021,S38,0.447390962
19/10/2021,S42,0.448007792
19/10/2021,S18,0.453301372
19/10/2021,S54,0.454444619
19/10/2021,S56,0.454593296
19/10/2021,S51,0.455978242
19/10/2021,S40,0.459249041
19/10/2021,S36,0.459278957
19/10/2021,S12,0.459295461
19/10/2021,S46,0.459889455
19/10/2021,S47,0.461132473
19/10/2021,S15,0.461505678
19/10/2021,S55,0.462315045
19/10/2021,S13,0.464476946
19/10/2021,S25,0.464550513
19/10/2021,S41,0.465136681
19/10/2021,S22,0.466820872
19/10/2021,S14,0.467033724
20/10/2021,S51,0.399700378
20/10/2021,S34,0.408565568
20/10/2021,S54,0.418621142
20/10/2021,S46,0.418787317
20/10/2021,S16,0.421553198
20/10/2021,S33,0.428180728
20/10/2021,S56,0.437369825
20/10/2021,S9,0.440256772
20/10/2021,S4,0.441584987
20/10/2021,S28,0.446333163
20/10/2021,S35,0.449891791
20/10/2021,S10,0.451175783
20/10/2021,S13,0.452263176
20/10/2021,S11,0.452313353
20/10/2021,S5,0.45422889
20/10/2021,S22,0.456635072
20/10/2021,S40,0.457570642
20/10/2021,S27,0.457980687
20/10/2021,S39,0.459040174
20/10/2021,S38,0.460510796
21/10/2021,S12,0.435082513
21/10/2021,S58,0.442045148
21/10/2021,S56,0.442596676
21/10/2021,S4,0.445774455
21/10/2021,S27,0.447622814
21/10/2021,S34,0.448236046
21/10/2021,S54,0.452080501
21/10/2021,S35,0.452365317
21/10/2021,S33,0.45347169
21/10/2021,S31,0.456973312
21/10/2021,S14,0.458199231
21/10/2021,S23,0.458831051
21/10/2021,S29,0.458902844
21/10/2021,S47,0.458991742
21/10/2021,S59,0.459038793
21/10/2021,S63,0.459313962
21/10/2021,S17,0.462343766
21/10/2021,S46,0.463069003
21/10/2021,S53,0.464282821
21/10/2021,S13,0.465011614
22/10/2021,S47,0.421872417
22/10/2021,S30,0.425590871
22/10/2021,S56,0.425802335
22/10/2021,S62,0.426519431
22/10/2021,S35,0.429382527
22/10/2021,S14,0.431048682
22/10/2021,S60,0.436764106
22/10/2021,S15,0.437361144
22/10/2021,S29,0.440674384
22/10/2021,S34,0.441344042
22/10/2021,S37,0.443689236
22/10/2021,S11,0.444642378
22/10/2021,S21,0.44726389
22/10/2021,S43,0.448147055
22/10/2021,S42,0.448766349
22/10/2021,S41,0.449480962
22/10/2021,S64,0.450484892
22/10/2021,S13,0.455036862
22/10/2021,S36,0.457299589
22/10/2021,S46,0.457876716
26/10/2021,S21,0.41185869
26/10/2021,S64,0.416120392
26/10/2021,S37,0.416576075
26/10/2021,S35,0.425986102
26/10/2021,S34,0.426350215
26/10/2021,S29,0.427832773
26/10/2021,S22,0.428663386
26/10/2021,S15,0.429361517
26/10/2021,S23,0.430185446
26/10/2021,S41,0.432774766
26/10/2021,S52,0.433388347
26/10/2021,S9,0.434169591
26/10/2021,S24,0.43536155
26/10/2021,S33,0.435382703
26/10/2021,S6,0.435690561
26/10/2021,S39,0.435812647
26/10/2021,S53,0.436195824
26/10/2021,S42,0.436562503
26/10/2021,S59,0.43657149
26/10/2021,S56,0.43698596
27/10/2021,S23,0.419288933
27/10/2021,S14,0.423768534
27/10/2021,S63,0.427308637
27/10/2021,S46,0.436918048
27/10/2021,S51,0.440512084
27/10/2021,S59,0.440696656
27/10/2021,S40,0.440994371
27/10/2021,S53,0.441057683
27/10/2021,S39,0.445482595
27/10/2021,S47,0.445533094
27/10/2021,S24,0.448851936
27/10/2021,S58,0.448927652
27/10/2021,S11,0.449022836
27/10/2021,S22,0.450673263
27/10/2021,S36,0.450843011
27/10/2021,S12,0.451500581
27/10/2021,S41,0.452946812
27/10/2021,S60,0.453019254
27/10/2021,S42,0.453402761
27/10/2021,S48,0.453666286
28/10/2021,S57,0.411129724
28/10/2021,S15,0.414086884
28/10/2021,S40,0.416388639
28/10/2021,S54,0.418879202
28/10/2021,S36,0.419078181
28/10/2021,S13,0.421407691
28/10/2021,S18,0.421614736
28/10/2021,S10,0.421673631
28/10/2021,S45,0.426282317
28/10/2021,S47,0.426495754
28/10/2021,S46,0.426858504
28/10/2021,S9,0.428990174
28/10/2021,S53,0.429364812
28/10/2021,S34,0.429962786
28/10/2021,S39,0.430037425
28/10/2021,S59,0.432321966
28/10/2021,S51,0.432479891
28/10/2021,S33,0.433506601
28/10/2021,S7,0.433970815
28/10/2021,S22,0.434179202
29/10/2021,S36,0.408853449
29/10/2021,S47,0.410235401
29/10/2021,S33,0.422917112
29/10/2021,S57,0.423211477
29/10/2021,S32,0.425537724
29/10/2021,S64,0.426340965
29/10/2021,S53,0.430092185
29/10/2021,S61,0.431110186
29/10/2021,S7,0.431808805
29/10/2021,S34,0.43340779
29/10/2021,S29,0.433752086
29/10/2021,S35,0.434295322
29/10/2021,S60,0.435011872
29/10/2021,S56,0.436440861
29/10/2021,S27,0.436845537
29/10/2021,S46,0.437788636
29/10/2021,S11,0.437799353
29/10/2021,S45,0.43853304
29/10/2021,S24,0.439653287
29/10/2021,S51,0.44042867
31/10/2021,S56,0.389169738
31/10/2021,S23,0.399874034
31/10/2021,S15,0.401541185
31/10/2021,S18,0.403773618
31/10/2021,S28,0.406635032
31/10/2021,S24,0.407757391
31/10/2021,S50,0.407767108
31/10/2021,S36,0.411910843
31/10/2021,S11,0.412429713
31/10/2021,S47,0.413073503
31/10/2021,S7,0.414056759
31/10/2021,S64,0.415819882
31/10/2021,S4,0.416209181
31/10/2021,S54,0.416611764
31/10/2021,S45,0.416904705
31/10/2021,S27,0.417270893
31/10/2021,S53,0.419190082
31/10/2021,S37,0.419642315
31/10/2021,S19,0.419680844
31/10/2021,S63,0.420349207
10/11/2021,S34,0.445638766
10/11/2021,S64,0.446068354
10/11/2021,S39,0.44723987
10/11/2021,S37,0.45015767
10/11/2021,S30,0.454407246
10/11/2021,S20,0.45449539
10/11/2021,S33,0.454558612
10/11/2021,S15,0.455505668
10/11/2021,S36,0.455776125
10/11/2021,S13,0.458771292
10/11/2021,S7,0.458995344
10/11/2021,S40,0.459588528
10/11/2021,S42,0.459985458
10/11/2021,S43,0.460058008
10/11/2021,S62,0.46050144
10/11/2021,S23,0.460970168
10/11/2021,S56,0.462180617
10/11/2021,S54,0.462892434
10/11/2021,S25,0.463074208
10/11/2021,S8,0.463741893
11/11/2021,S9,0.375900762
11/11/2021,S50,0.378406159
11/11/2021,S30,0.383532349
11/11/2021,S57,0.385209656
11/11/2021,S27,0.389373183
11/11/2021,S23,0.390577336
11/11/2021,S41,0.391086986
11/11/2021,S34,0.394139632
11/11/2021,S10,0.394740001
11/11/2021,S35,0.395478424
11/11/2021,S60,0.395664911
11/11/2021,S13,0.395743591
11/11/2021,S56,0.395999378
11/11/2021,S33,0.396379865
11/11/2021,S31,0.396962005
11/11/2021,S51,0.39750669
11/11/2021,S14,0.397786821
11/11/2021,S48,0.398001283
11/11/2021,S37,0.398102175
11/11/2021,S42,0.398107922
15/11/2021,S27,0.409963577
15/11/2021,S11,0.411105773
15/11/2021,S35,0.412388003
15/11/2021,S13,0.412604162
15/11/2021,S48,0.412728544
15/11/2021,S51,0.414137864
15/11/2021,S8,0.414477016
15/11/2021,S20,0.416330393
15/11/2021,S46,0.416445466
15/11/2021,S22,0.417601857
15/11/2021,S57,0.419660387
15/11/2021,S37,0.419690615
15/11/2021,S64,0.420470246
15/11/2021,S33,0.420534998
15/11/2021,S55,0.420683173
15/11/2021,S32,0.421148574
15/11/2021,S17,0.421205774
15/11/2021,S9,0.421249771
15/11/2021,S47,0.421993483
15/11/2021,S25,0.423048464
16/11/2021,S8,0.380689102
16/11/2021,S57,0.381088677
16/11/2021,S13,0.381963609
16/11/2021,S64,0.385269732
16/11/2021,S59,0.387417989
16/11/2021,S10,0.388007154
16/11/2021,S11,0.391153957
16/11/2021,S12,0.39242326
16/11/2021,S30,0.394024347
16/11/2021,S14,0.394955256
16/11/2021,S24,0.395253914
16/11/2021,S6,0.395305262
16/11/2021,S54,0.395308536
16/11/2021,S37,0.396077251
16/11/2021,S42,0.396159155
16/11/2021,S46,0.396704559
16/11/2021,S15,0.39822672
16/11/2021,S18,0.398651313
16/11/2021,S33,0.39957666
16/11/2021,S47,0.399789159
17/11/2021,S47,0.358835731
17/11/2021,S12,0.362389067
17/11/2021,S8,0.365459306
17/11/2021,S27,0.365712614
17/11/2021,S64,0.365736752
17/11/2021,S49,0.365804177
17/11/2021,S33,0.366774752
17/11/2021,S13,0.368264472
17/11/2021,S46,0.369733365
17/11/2021,S6,0.37069028
17/11/2021,S35,0.370854425
17/11/2021,S14,0.374728062
17/11/2021,S30,0.375379376
17/11/2021,S23,0.376954914
17/11/2021,S56,0.377156012
17/11/2021,S50,0.377635059
17/11/2021,S51,0.379253171
17/11/2021,S45,0.379841128
17/11/2021,S18,0.380847107
17/11/2021,S41,0.382628246
18/11/2021,S24,0.367820845
18/11/2021,S34,0.369911073
18/11/2021,S53,0.382566253
18/11/2021,S11,0.385305972
18/11/2021,S10,0.386327332
18/11/2021,S12,0.386601572
18/11/2021,S42,0.387068081
18/11/2021,S47,0.388105011
18/11/2021,S15,0.388564044
18/11/2021,S56,0.389021205
18/11/2021,S48,0.392271197
18/11/2021,S51,0.39277031
18/11/2021,S54,0.392970177
18/11/2021,S37,0.394668988
18/11/2021,S9,0.39575449
18/11/2021,S58,0.395984022
18/11/2021,S33,0.39603151
18/11/2021,S49,0.396808682
18/11/2021,S19,0.397275453
18/11/2021,S22,0.397439005
22/11/2021,S58,0.394252296
22/11/2021,S37,0.401361509
22/11/2021,S17,0.401619082
22/11/2021,S36,0.401776419
22/11/2021,S41,0.401826794
22/11/2021,S11,0.402180716
22/11/2021,S52,0.40254938
22/11/2021,S24,0.40425238
22/11/2021,S32,0.404397988
22/11/2021,S10,0.404592192
22/11/2021,S64,0.4063941
22/11/2021,S34,0.409783853
22/11/2021,S56,0.410151637
22/11/2021,S53,0.410484124
22/11/2021,S14,0.41060643
22/11/2021,S35,0.412930317
22/11/2021,S6,0.413732063
22/11/2021,S50,0.413956534
22/11/2021,S51,0.415908482
22/11/2021,S57,0.41595352
23/11/2021,S37,0.379568482
23/11/2021,S46,0.38479014
23/11/2021,S4,0.387715344
23/11/2021,S53,0.390438273
23/11/2021,S9,0.391006088
23/11/2021,S57,0.392823443
23/11/2021,S15,0.394473184
23/11/2021,S24,0.395661668
23/11/2021,S28,0.396359166
23/11/2021,S7,0.396562898
23/11/2021,S8,0.396964104
23/11/2021,S41,0.397342192
23/11/2021,S12,0.39750293
23/11/2021,S47,0.398193955
23/11/2021,S34,0.398207896
23/11/2021,S56,0.39915615
23/11/2021,S11,0.400464533
23/11/2021,S23,0.401626861
23/11/2021,S52,0.402082868
23/11/2021,S33,0.40347952
25/11/2021,S7,0.413824037
25/11/2021,S15,0.415507235
25/11/2021,S56,0.417898433
25/11/2021,S52,0.418267719
25/11/2021,S64,0.418353141
25/11/2021,S34,0.421864122
25/11/2021,S11,0.422513124
25/11/2021,S4,0.425842891
25/11/2021,S40,0.426187035
25/11/2021,S53,0.427868613
25/11/2021,S46,0.428026997
25/11/2021,S10,0.430685294
25/11/2021,S60,0.432906955
25/11/2021,S33,0.435028192
25/11/2021,S48,0.437330111
25/11/2021,S38,0.438450838
25/11/2021,S57,0.438458347
25/11/2021,S12,0.43878885
25/11/2021,S9,0.438883998
25/11/2021,S51,0.439376364
26/11/2021,S23,0.411471932
26/11/2021,S18,0.414224038
26/11/2021,S34,0.416165699
26/11/2021,S33,0.416878185
26/11/2021,S13,0.417989628
26/11/2021,S10,0.418221926
26/11/2021,S27,0.418880281
26/11/2021,S41,0.420476389
26/11/2021,S35,0.421264255
26/11/2021,S46,0.423409627
26/11/2021,S54,0.424117449
26/11/2021,S9,0.424763919
26/11/2021,S17,0.424785537
26/11/2021,S59,0.424903793
26/11/2021,S11,0.425405854
26/11/2021,S14,0.428043324
26/11/2021,S64,0.429000788
26/11/2021,S36,0.429275039
26/11/2021,S28,0.429664429
26/11/2021,S22,0.42992099
29/11/2021,S47,0.38819663
29/11/2021,S23,0.389846583
29/11/2021,S37,0.393094309
29/11/2021,S56,0.395335469
29/11/2021,S49,0.395776467
29/11/2021,S52,0.397238371
29/11/2021,S24,0.397564132
29/11/2021,S27,0.398418917
29/11/2021,S28,0.398845187
29/11/2021,S34,0.399642993
29/11/2021,S64,0.400036788
29/11/2021,S10,0.401885733
29/11/2021,S32,0.402594102
29/11/2021,S33,0.402617638
29/11/2021,S60,0.403450643
29/11/2021,S8,0.404224613
29/11/2021,S50,0.406028373
29/11/2021,S39,0.406101826
29/11/2021,S55,0.406372358
29/11/2021,S35,0.406560204
30/11/2021,S55,0.3566304
30/11/2021,S41,0.374123824
30/11/2021,S22,0.374498952
30/11/2021,S33,0.379668301
30/11/2021,S23,0.383266075
30/11/2021,S28,0.386247322
30/11/2021,S53,0.386674703
30/11/2021,S11,0.390827412
30/11/2021,S6,0.390883329
30/11/2021,S14,0.391950277
30/11/2021,S29,0.392093302
30/11/2021,S34,0.397563124
30/11/2021,S15,0.400164052
30/11/2021,S57,0.400333489
30/11/2021,S64,0.400969115
30/11/2021,S54,0.401364145
30/11/2021,S13,0.401581608
30/11/2021,S36,0.40200302
30/11/2021,S51,0.402298339
30/11/2021,S61,0.402838003
14/12/2021,S64,0.374692405
14/12/2021,S15,0.380831877
14/12/2021,S56,0.390375122
14/12/2021,S9,0.393068369
14/12/2021,S57,0.393115907
14/12/2021,S46,0.393775135
14/12/2021,S22,0.398586003
14/12/2021,S11,0.398972403
14/12/2021,S33,0.401941366
14/12/2021,S35,0.403575791
14/12/2021,S32,0.404738266
14/12/2021,S41,0.405232828
14/12/2021,S27,0.405808478
14/12/2021,S14,0.405912919
14/12/2021,S12,0.405938288
14/12/2021,S39,0.407398631
14/12/2021,S53,0.407778399
14/12/2021,S13,0.411034683
14/12/2021,S59,0.411551825
14/12/2021,S49,0.411857523
15/12/2021,S15,0.38703776
15/12/2021,S58,0.388572404
15/12/2021,S33,0.407459106
15/12/2021,S25,0.407641258
15/12/2021,S20,0.408482471
15/12/2021,S23,0.40874342
15/12/2021,S32,0.412417283
15/12/2021,S45,0.41570113
15/12/2021,S47,0.416017672
15/12/2021,S57,0.41718362
15/12/2021,S12,0.417370026
15/12/2021,S56,0.417556948
15/12/2021,S9,0.417679221
15/12/2021,S50,0.418370704
15/12/2021,S4,0.418513564
15/12/2021,S44,0.41954366
15/12/2021,S64,0.420607273
15/12/2021,S13,0.421854272
15/12/2021,S59,0.422254705
15/12/2021,S42,0.423073481
16/12/2021,S34,0.394986286
16/12/2021,S49,0.409811623
16/12/2021,S16,0.4113226
16/12/2021,S41,0.414836047
16/12/2021,S19,0.41641277
16/12/2021,S47,0.416607055
16/12/2021,S11,0.417094226
16/12/2021,S25,0.422520333
16/12/2021,S27,0.426883678
16/12/2021,S59,0.427504469
16/12/2021,S14,0.427640023
16/12/2021,S22,0.428446994
16/12/2021,S30,0.429267411
16/12/2021,S15,0.429973225
16/12/2021,S36,0.430827623
16/12/2021,S5,0.432075201
16/12/2021,S56,0.432427747
16/12/2021,S9,0.433388496
16/12/2021,S50,0.435668175
16/12/2021,S38,0.436400788
17/12/2021,S22,0.417425811
17/12/2021,S30,0.421701333
17/12/2021,S58,0.423850236
17/12/2021,S9,0.42424247
17/12/2021,S17,0.427689604
17/12/2021,S12,0.428781534
17/12/2021,S4,0.430916028
17/12/2021,S14,0.433421352
17/12/2021,S51,0.434003696
17/12/2021,S47,0.435083147
17/12/2021,S16,0.436150855
17/12/2021,S11,0.438943843
17/12/2021,S27,0.439063935
17/12/2021,S53,0.439361527
17/12/2021,S52,0.440625459
17/12/2021,S26,0.442368851
17/12/2021,S21,0.443091808
17/12/2021,S64,0.443201861
17/12/2021,S20,0.444102569
17/12/2021,S36,0.444173491
21/12/2021,S59,0.387205769
21/12/2021,S42,0.389075261
21/12/2021,S57,0.391015775
21/12/2021,S4,0.39405376
